unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value
979186,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,301,Washington Heights,2024,2024-01-01T00:00:00.000,6.672108038
979187,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,501,Port Richmond,2024,2024-01-01T00:00:00.000,6.406197296
979188,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,502,Stapleton - St. George,2024,2024-01-01T00:00:00.000,6.078050519
979189,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,503,Willowbrook,2024,2024-01-01T00:00:00.000,6.000814676
979190,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,504,South Beach - Tottenville,2024,2024-01-01T00:00:00.000,5.59409156
979191,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,2024,2024-01-01T00:00:00.000,6.151617791
979192,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,102,Northeast Bronx,2024,2024-01-01T00:00:00.000,5.721820614
979193,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,2024,2024-01-01T00:00:00.000,6.054759675
980096,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF34,401,Long Island City - Astoria,2024,2024-01-01T00:00:00.000,16.06062413
980095,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF34,402,West Queens,2024,2024-01-01T00:00:00.000,15.78254292
980094,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF34,403,Flushing - Clearview,2024,2024-01-01T00:00:00.000,14.37438651
980093,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF34,405,Ridgewood - Forest Hills,2024,2024-01-01T00:00:00.000,14.58847595
980092,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF34,407,Southwest Queens,2024,2024-01-01T00:00:00.000,13.67708717
980091,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF34,408,Jamaica,2024,2024-01-01T00:00:00.000,13.82925603
980090,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF34,409,Southeast Queens,2024,2024-01-01T00:00:00.000,12.97318603
980089,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF34,410,Rockaways,2024,2024-01-01T00:00:00.000,10.06861187
980088,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF34,305307,Upper East Side-Gramercy,2024,2024-01-01T00:00:00.000,20.51594524
980087,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF34,306308,Chelsea-Village,2024,2024-01-01T00:00:00.000,21.37192366
980086,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF34,309310,Union Square-Lower Manhattan,2024,2024-01-01T00:00:00.000,18.4264296
980085,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,2024,2024-01-01T00:00:00.000,14.20532072
980084,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF34,501502,Northern SI,2024,2024-01-01T00:00:00.000,13.20313347
980083,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF34,503504,Southern SI,2024,2024-01-01T00:00:00.000,11.34248223
980082,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF34,105106107,South Bronx,2024,2024-01-01T00:00:00.000,15.70154364
980081,1431,Nitrogen dioxide (NO2),Annual mean,ppb,Citywide,1,New York City,2024,2024-01-01T00:00:00.000,14.11295099
980080,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,101,Financial District (CD1),2024,2024-01-01T00:00:00.000,20.20060467
980079,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,102,Greenwich Village and Soho (CD2),2024,2024-01-01T00:00:00.000,19.39942496
980078,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,103,Lower East Side and Chinatown (CD3),2024,2024-01-01T00:00:00.000,17.37985136
980077,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,104,Clinton and Chelsea (CD4),2024,2024-01-01T00:00:00.000,20.68261693
980076,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,105,Midtown (CD5),2024,2024-01-01T00:00:00.000,25.07398872
980075,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),2024,2024-01-01T00:00:00.000,20.74193881
980074,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,107,Upper West Side (CD7),2024,2024-01-01T00:00:00.000,18.31167325
980073,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,108,Upper East Side (CD8),2024,2024-01-01T00:00:00.000,18.78854819
980072,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2024,2024-01-01T00:00:00.000,16.60580324
980071,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,110,Central Harlem (CD10),2024,2024-01-01T00:00:00.000,16.3639462
980070,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,111,East Harlem (CD11),2024,2024-01-01T00:00:00.000,16.2155268
980069,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,112,Washington Heights and Inwood (CD12),2024,2024-01-01T00:00:00.000,16.25950223
980068,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,201,Mott Haven and Melrose (CD1),2024,2024-01-01T00:00:00.000,16.10202485
980067,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,202,Hunts Point and Longwood (CD2),2024,2024-01-01T00:00:00.000,15.23075221
980066,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,203,Morrisania and Crotona (CD3),2024,2024-01-01T00:00:00.000,15.46785333
980065,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,204,Highbridge and Concourse (CD4),2024,2024-01-01T00:00:00.000,16.38987681
980064,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,205,Fordham and University Heights (CD5),2024,2024-01-01T00:00:00.000,16.07362459
980063,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,206,Belmont and East Tremont (CD6),2024,2024-01-01T00:00:00.000,15.3466762
980062,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),2024,2024-01-01T00:00:00.000,14.62090576
980061,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,208,Riverdale and Fieldston (CD8),2024,2024-01-01T00:00:00.000,13.46755857
980060,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,209,Parkchester and Soundview (CD9),2024,2024-01-01T00:00:00.000,14.91110719
980059,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),2024,2024-01-01T00:00:00.000,14.23180203
980058,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,211,Morris Park and Bronxdale (CD11),2024,2024-01-01T00:00:00.000,13.95012243
980057,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,212,Williamsbridge and Baychester (CD12),2024,2024-01-01T00:00:00.000,13.83157536
980056,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),2024,2024-01-01T00:00:00.000,16.77254211
980055,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),2024,2024-01-01T00:00:00.000,17.95803395
980054,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,303,Bedford Stuyvesant (CD3),2024,2024-01-01T00:00:00.000,15.83385741
980053,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,304,Bushwick (CD4),2024,2024-01-01T00:00:00.000,15.28119612
980052,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,305,East New York and Starrett City (CD5),2024,2024-01-01T00:00:00.000,14.36644166
980051,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2024,2024-01-01T00:00:00.000,16.38221419
980050,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,307,Sunset Park (CD7),2024,2024-01-01T00:00:00.000,16.10580838
980049,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),2024,2024-01-01T00:00:00.000,15.89126394
980048,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2024,2024-01-01T00:00:00.000,15.00643674
980047,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2024,2024-01-01T00:00:00.000,15.01434838
980046,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,311,Bensonhurst (CD11),2024,2024-01-01T00:00:00.000,13.52717147
980045,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,312,Borough Park (CD12),2024,2024-01-01T00:00:00.000,14.65870582
980044,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,313,Coney Island (CD13),2024,2024-01-01T00:00:00.000,12.1268352
980043,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,314,Flatbush and Midwood (CD14),2024,2024-01-01T00:00:00.000,14.11497987
980042,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,315,Sheepshead Bay (CD15),2024,2024-01-01T00:00:00.000,12.2251169
980041,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,316,Brownsville (CD16),2024,2024-01-01T00:00:00.000,15.08718777
980040,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,317,East Flatbush (CD17),2024,2024-01-01T00:00:00.000,14.47590437
980039,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,318,Flatlands and Canarsie (CD18),2024,2024-01-01T00:00:00.000,12.31906468
980038,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,401,Long Island City and Astoria (CD1),2024,2024-01-01T00:00:00.000,15.32288753
980037,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,402,Woodside and Sunnyside (CD2),2024,2024-01-01T00:00:00.000,16.44923317
980036,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,403,Jackson Heights (CD3),2024,2024-01-01T00:00:00.000,15.11504917
980035,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,404,Elmhurst and Corona (CD4),2024,2024-01-01T00:00:00.000,15.8864791
980034,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2024,2024-01-01T00:00:00.000,14.71368224
980033,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2024,2024-01-01T00:00:00.000,14.97718415
980032,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,407,Flushing and Whitestone (CD7),2024,2024-01-01T00:00:00.000,14.41993439
980031,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),2024,2024-01-01T00:00:00.000,14.24632231
980030,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),2024,2024-01-01T00:00:00.000,14.51292366
980029,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2024,2024-01-01T00:00:00.000,13.14562549
980028,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,411,Bayside and Little Neck (CD11),2024,2024-01-01T00:00:00.000,14.07348609
980027,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,412,Jamaica and Hollis (CD12),2024,2024-01-01T00:00:00.000,13.72988551
980026,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,413,Queens Village (CD13),2024,2024-01-01T00:00:00.000,12.9786634
980025,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2024,2024-01-01T00:00:00.000,10.0402513
980024,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,501,St. George and Stapleton (CD1),2024,2024-01-01T00:00:00.000,13.4826996
980023,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,502,South Beach and Willowbrook (CD2),2024,2024-01-01T00:00:00.000,11.90441782
980022,1431,Nitrogen dioxide (NO2),Annual mean,ppb,CD,503,Tottenville and Great Kills (CD3),2024,2024-01-01T00:00:00.000,10.88770049
980021,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,308,Greenwich Village - SoHo,2024,2024-01-01T00:00:00.000,19.50562391
980020,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,307,Gramercy Park - Murray Hill,2024,2024-01-01T00:00:00.000,22.54087537
980019,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,306,Chelsea - Clinton,2024,2024-01-01T00:00:00.000,22.31126311
980018,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,305,Upper East Side,2024,2024-01-01T00:00:00.000,18.72702868
980017,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,304,Upper West Side,2024,2024-01-01T00:00:00.000,18.28888539
980016,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,303,East Harlem,2024,2024-01-01T00:00:00.000,16.18484858
980015,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,302,Central Harlem - Morningside Heights,2024,2024-01-01T00:00:00.000,16.52196633
980014,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,301,Washington Heights,2024,2024-01-01T00:00:00.000,16.26468515
980013,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,211,Williamsburg - Bushwick,2024,2024-01-01T00:00:00.000,15.82250175
980012,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,2024,2024-01-01T00:00:00.000,12.24254166
980011,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,2024,2024-01-01T00:00:00.000,14.07524578
980010,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,208,Canarsie - Flatlands,2024,2024-01-01T00:00:00.000,12.39451621
980009,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,207,East Flatbush - Flatbush,2024,2024-01-01T00:00:00.000,14.38788376
980008,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,206,Borough Park,2024,2024-01-01T00:00:00.000,14.45318989
980007,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,205,Sunset Park,2024,2024-01-01T00:00:00.000,16.09614633
980006,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,204,East New York,2024,2024-01-01T00:00:00.000,14.57567849
980005,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,2024,2024-01-01T00:00:00.000,15.51359309
980004,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,202,Downtown - Heights - Slope,2024,2024-01-01T00:00:00.000,17.10405267
980003,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,201,Greenpoint,2024,2024-01-01T00:00:00.000,16.90893702
980002,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,107,Hunts Point - Mott Haven,2024,2024-01-01T00:00:00.000,15.22265105
980001,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,106,High Bridge - Morrisania,2024,2024-01-01T00:00:00.000,16.15663577
980000,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,105,Crotona - Tremont,2024,2024-01-01T00:00:00.000,15.94321058
979999,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,104,Pelham - Throgs Neck,2024,2024-01-01T00:00:00.000,14.42951043
979998,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,103,Fordham - Bronx Pk,2024,2024-01-01T00:00:00.000,14.14232526
979997,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,102,Northeast Bronx,2024,2024-01-01T00:00:00.000,13.98250823
979996,1431,Nitrogen dioxide (NO2),Annual mean,ppb,UHF42,101,Kingsbridge - Riverdale,2024,2024-01-01T00:00:00.000,13.50595126
979995,1431,Nitrogen dioxide (NO2),Annual mean,ppb,Borough,5,Staten Island,2024,2024-01-01T00:00:00.000,11.89687742
979994,1431,Nitrogen dioxide (NO2),Annual mean,ppb,Borough,4,Queens,2024,2024-01-01T00:00:00.000,13.98528739
979993,1431,Nitrogen dioxide (NO2),Annual mean,ppb,Borough,3,Manhattan,2024,2024-01-01T00:00:00.000,18.63149789
979992,1431,Nitrogen dioxide (NO2),Annual mean,ppb,Borough,2,Brooklyn,2024,2024-01-01T00:00:00.000,14.55374121
979991,1431,Nitrogen dioxide (NO2),Annual mean,ppb,Borough,1,Bronx,2024,2024-01-01T00:00:00.000,14.61768892
979567,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),2024,2024-01-01T00:00:00.000,5.569132986
979566,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),2024,2024-01-01T00:00:00.000,5.93163362
979565,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,501,St. George and Stapleton (CD1),2024,2024-01-01T00:00:00.000,6.286674897
979564,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),2024,2024-01-01T00:00:00.000,5.098495519
979563,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,413,Queens Village (CD13),2024,2024-01-01T00:00:00.000,5.00204624
979562,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),2024,2024-01-01T00:00:00.000,5.370816358
979561,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),2024,2024-01-01T00:00:00.000,5.039174904
979560,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),2024,2024-01-01T00:00:00.000,5.51344052
979559,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),2024,2024-01-01T00:00:00.000,5.834643642
979558,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),2024,2024-01-01T00:00:00.000,5.293633443
979557,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),2024,2024-01-01T00:00:00.000,5.606065419
979556,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),2024,2024-01-01T00:00:00.000,5.752098774
979555,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),2024,2024-01-01T00:00:00.000,6.376737292
979554,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),2024,2024-01-01T00:00:00.000,6.224210215
979553,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,403,Jackson Heights (CD3),2024,2024-01-01T00:00:00.000,6.160547201
979552,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),2024,2024-01-01T00:00:00.000,7.051481948
979551,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),2024,2024-01-01T00:00:00.000,6.631512048
979550,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),2024,2024-01-01T00:00:00.000,5.761038625
979549,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,317,East Flatbush (CD17),2024,2024-01-01T00:00:00.000,6.143947991
979548,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,316,Brownsville (CD16),2024,2024-01-01T00:00:00.000,6.222497617
979547,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,315,Sheepshead Bay (CD15),2024,2024-01-01T00:00:00.000,5.75501656
979546,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),2024,2024-01-01T00:00:00.000,6.091012246
979545,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,313,Coney Island (CD13),2024,2024-01-01T00:00:00.000,5.797703004
979544,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,312,Borough Park (CD12),2024,2024-01-01T00:00:00.000,6.272137802
979543,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,311,Bensonhurst (CD11),2024,2024-01-01T00:00:00.000,6.021931968
979542,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),2024,2024-01-01T00:00:00.000,6.298140364
979541,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),2024,2024-01-01T00:00:00.000,6.244001597
979540,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),2024,2024-01-01T00:00:00.000,6.581414498
979539,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,307,Sunset Park (CD7),2024,2024-01-01T00:00:00.000,6.837237434
979538,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),2024,2024-01-01T00:00:00.000,7.029929661
979537,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,305,East New York and Starrett City (CD5),2024,2024-01-01T00:00:00.000,6.078499068
979536,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,304,Bushwick (CD4),2024,2024-01-01T00:00:00.000,6.653231741
979535,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2024,2024-01-01T00:00:00.000,6.625677195
979534,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2024,2024-01-01T00:00:00.000,6.993135809
979533,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),2024,2024-01-01T00:00:00.000,7.181422166
979532,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),2024,2024-01-01T00:00:00.000,5.779040718
979531,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),2024,2024-01-01T00:00:00.000,5.890158226
979530,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),2024,2024-01-01T00:00:00.000,5.595536371
979529,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),2024,2024-01-01T00:00:00.000,6.059080866
979528,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),2024,2024-01-01T00:00:00.000,6.146036273
979527,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),2024,2024-01-01T00:00:00.000,6.154005689
979526,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),2024,2024-01-01T00:00:00.000,6.265965408
979525,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,205,Fordham and University Heights (CD5),2024,2024-01-01T00:00:00.000,6.277665492
979524,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),2024,2024-01-01T00:00:00.000,6.389451246
979523,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),2024,2024-01-01T00:00:00.000,6.446792929
979522,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),2024,2024-01-01T00:00:00.000,6.757083589
979521,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),2024,2024-01-01T00:00:00.000,6.617794562
979520,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),2024,2024-01-01T00:00:00.000,6.466488157
979519,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,111,East Harlem (CD11),2024,2024-01-01T00:00:00.000,6.579343901
979518,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,110,Central Harlem (CD10),2024,2024-01-01T00:00:00.000,6.688121978
979517,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),2024,2024-01-01T00:00:00.000,6.721043816
979516,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,108,Upper East Side (CD8),2024,2024-01-01T00:00:00.000,6.853331336
979515,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,107,Upper West Side (CD7),2024,2024-01-01T00:00:00.000,6.748582207
979514,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),2024,2024-01-01T00:00:00.000,7.646378834
979513,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,105,Midtown (CD5),2024,2024-01-01T00:00:00.000,8.835047515
979512,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),2024,2024-01-01T00:00:00.000,7.971873214
979511,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),2024,2024-01-01T00:00:00.000,7.490820958
979510,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),2024,2024-01-01T00:00:00.000,8.297951577
979509,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,101,Financial District (CD1),2024,2024-01-01T00:00:00.000,7.520667783
979508,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,Citywide,1,New York City,2024,2024-01-01T00:00:00.000,6.016778561
979507,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,105106107,South Bronx,2024,2024-01-01T00:00:00.000,6.449358132
979506,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,503504,Southern SI,2024,2024-01-01T00:00:00.000,5.744782433
979505,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,501502,Northern SI,2024,2024-01-01T00:00:00.000,6.192281561
979504,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,2024,2024-01-01T00:00:00.000,5.128107294
979503,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,2024,2024-01-01T00:00:00.000,7.616666425
979502,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,306308,Chelsea-Village,2024,2024-01-01T00:00:00.000,8.244268963
979501,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,410,Rockaways,2024,2024-01-01T00:00:00.000,5.095318198
979500,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,409,Southeast Queens,2024,2024-01-01T00:00:00.000,4.952464086
979499,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,408,Jamaica,2024,2024-01-01T00:00:00.000,5.400398884
979498,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,407,Southwest Queens,2024,2024-01-01T00:00:00.000,5.639683262
979497,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,406,Fresh Meadows,2024,2024-01-01T00:00:00.000,5.315720806
979496,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,2024,2024-01-01T00:00:00.000,6.065393566
979495,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,404,Bayside - Little Neck,2024,2024-01-01T00:00:00.000,5.00446468
